recordingId,trackId,lane_id,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,centerX,centerY
001,343,10,7170,81,35.2388,37.4437,247.09,1.5085,3.5396,-5.7340,-2.4021,-0.6226,2.5809,6.2168,-0.0193,-0.4312,-2.6197,35.2388,37.4437
001,343,10,7171,82,35.0488,37.3655,247.21,1.5085,3.5396,-5.8023,-2.3106,-1.8530,2.5650,6.2443,-0.1174,0.7148,-3.0825,35.0488,37.3655
001,343,10,7172,83,34.8516,37.2895,247.38,1.5085,3.5396,-5.8576,-2.2309,1.0970,-0.0345,6.2651,-0.1940,-0.9993,0.4538,34.8516,37.2895
001,343,10,7173,84,34.6579,37.2166,247.58,1.5085,3.5396,-5.7291,-2.3129,3.7720,-1.2028,6.1782,-0.0472,-3.0280,2.5506,34.6579,37.2166
001,343,10,7174,85,34.4693,37.1351,247.83,1.5085,3.5396,-5.6059,-2.3112,0.7359,0.4205,6.0636,0.0254,-0.8401,-0.1118,34.4693,37.1351
001,343,10,7175,86,34.2838,37.0624,247.89,1.5085,3.5396,-5.6800,-2.2848,-2.9779,0.1643,6.1223,-0.0206,2.6972,-1.2729,34.2838,37.0624
001,343,10,7176,87,34.0902,36.9827,248.04,1.5085,3.5396,-5.8046,-2.3002,-0.4899,-0.5840,6.2437,-0.0372,0.6727,0.3585,34.0902,36.9827
001,343,10,7177,88,33.8964,36.9089,248.06,1.5085,3.5396,-5.7127,-2.3238,3.0599,-0.3481,6.1672,0.0210,-2.7082,1.4662,33.8964,36.9089
001,343,10,7178,89,33.7090,36.8276,248.14,1.5085,3.5396,-5.6004,-2.3235,0.1090,0.1961,6.0629,0.0713,-0.1742,-0.1415,33.7090,36.8276
001,343,10,7179,90,33.5227,36.7538,248.10,1.5085,3.5396,-5.7054,-2.3107,-3.4778,0.3188,6.1555,0.0161,3.1080,-1.5929,33.5227,36.7538
001,343,10,7180,91,33.3282,36.6734,248.08,1.5085,3.5396,-5.8325,-2.3022,-1.8073,0.0235,6.2703,-0.0420,1.6679,-0.6966,33.3282,36.6734
001,343,10,7181,92,33.1335,36.6002,248.17,1.5085,3.5396,-5.8260,-2.3092,2.7829,0.1755,6.2669,-0.0231,-2.6486,0.8721,33.1335,36.6002
001,343,10,7182,93,32.9394,36.5193,248.22,1.5085,3.5396,-5.6468,-2.2905,2.8335,0.1674,6.0936,0.0323,-2.6934,0.8956,32.9394,36.5193
001,343,10,7183,94,32.7566,36.4474,248.39,1.5085,3.5396,-5.6369,-2.2980,-2.3730,-0.8835,6.0870,0.0605,2.5316,-0.0525,32.7566,36.4474
001,343,10,7184,95,32.5633,36.3659,248.41,1.5085,3.5396,-5.8052,-2.3494,-2.5747,0.2818,6.2624,0.0491,2.2905,-1.2092,32.5633,36.3659
001,343,10,7185,96,32.3692,36.2906,248.57,1.5085,3.5396,-5.8087,-2.2792,1.0431,1.7243,6.2399,-0.0002,-1.6009,-1.2241,32.3692,36.2906
001,343,10,7186,97,32.1756,36.2138,248.77,1.5085,3.5396,-5.7356,-2.2344,4.4047,1.5914,6.1554,0.0053,-4.6821,0.1120,32.1756,36.2138
001,343,10,7187,98,31.9865,36.1415,248.93,1.5085,3.5396,-5.5148,-2.1730,3.8296,1.4050,5.9273,0.0451,-4.0787,0.0657,31.9865,36.1415
001,343,10,7188,99,31.8076,36.0688,249.11,1.5085,3.5396,-5.4800,-2.1406,-1.2813,1.4877,5.8831,0.0461,0.6667,-1.8467,31.8076,36.0688
001,343,10,7189,100,31.6208,35.9986,249.32,1.5085,3.5396,-5.6003,-2.0737,-1.7934,1.1198,5.9718,-0.0375,1.2824,-1.6810,31.6208,35.9986
001,343,10,7190,101,31.4339,35.9304,249.58,1.5085,3.5396,-5.5997,-2.0659,0.4295,-0.7035,5.9686,-0.0172,-0.1571,0.8092,31.4339,35.9304
001,343,10,7191,102,31.2471,35.8607,249.77,1.5085,3.5396,-5.5716,-2.1206,1.2205,0.8155,5.9612,0.0636,-1.4272,-0.3433,31.2471,35.8607
001,343,10,7192,103,31.0621,35.7889,249.83,1.5085,3.5396,-5.5182,-2.0115,0.2014,2.2444,5.8734,-0.0142,-0.9627,-2.0374,31.0621,35.7889
001,343,10,7193,104,30.8788,35.7265,250.08,1.5085,3.5396,-5.5582,-1.9709,-1.6438,0.9403,5.8971,-0.0412,1.2249,-1.4442,30.8788,35.7265
001,343,10,7194,105,30.6912,35.6574,250.16,1.5085,3.5396,-5.6279,-1.9487,-1.0335,0.6859,5.9553,-0.0769,0.7394,-0.9960,30.6912,35.6574
001,343,10,7195,106,30.5033,35.5965,250.34,1.5085,3.5396,-5.6272,-1.9251,1.0123,0.9219,5.9468,-0.0806,-1.2635,-0.5275,30.5033,35.5965
001,343,10,7196,107,30.3156,35.5289,250.53,1.5085,3.5396,-5.5604,-1.8872,0.4728,-0.0572,5.8714,-0.0737,-0.4267,0.2115,30.3156,35.5289
001,343,10,7197,108,30.1322,35.4705,250.70,1.5085,3.5396,-5.5956,-1.9289,-0.3377,-2.7854,5.9187,-0.0284,1.2392,2.5173,30.1322,35.4705
001,343,10,7198,109,29.9422,35.4002,250.85,1.5085,3.5396,-5.5829,-2.0731,1.2886,-0.1105,5.9540,0.1264,-1.1810,0.5272,29.9422,35.4002
001,343,10,7199,110,29.7596,35.3322,250.99,1.5085,3.5396,-5.5096,-1.9363,0.7110,2.4593,5.8399,0.0355,-1.4734,-2.0934,29.7596,35.3322
001,343,10,7200,111,29.5745,35.2710,251.00,1.5085,3.5396,-5.5355,-1.9090,0.6726,-0.2692,5.8554,0.0025,-0.5483,0.4735,29.5745,35.2710
001,343,-1,7201,112,29.3902,35.2048,251.17,1.5085,3.5396,-5.4647,-1.9543,0.6069,0.7119,5.8030,0.0858,-0.8042,-0.4779,29.3902,35.2048
001,343,10,7202,113,29.2099,35.1406,251.22,1.5085,3.5396,-5.4950,-1.8614,-1.5565,2.5895,5.8017,-0.0070,0.6398,-2.9527,29.2099,35.1406
001,343,-1,7203,114,29.0235,35.0806,251.38,1.5085,3.5396,-5.5686,-1.7814,-0.1387,1.0006,5.8459,-0.0900,-0.1881,-0.9925,29.0235,35.0806
001,343,10,7204,115,28.8383,35.0217,251.34,1.5085,3.5396,-5.5042,-1.7947,3.1036,-0.7981,5.7891,-0.0606,-2.6851,1.7491,28.8383,35.0217
001,343,-1,7205,116,28.6562,34.9608,251.35,1.5085,3.5396,-5.3615,-1.8347,4.0607,-0.0492,5.6667,0.0235,-3.8317,1.3455,28.6562,34.9608
001,343,-1,7206,117,28.4805,34.8993,251.41,1.5085,3.5396,-5.2332,-1.7980,0.1600,1.0989,5.5334,0.0360,-0.5019,-0.9906,28.4805,34.8993
001,343,-1,7207,118,28.3070,34.8408,251.38,1.5085,3.5396,-5.3508,-1.7614,-4.0793,0.8387,5.6331,-0.0391,3.5981,-2.0972,28.3070,34.8408
001,343,-1,7208,119,28.1234,34.7817,251.39,1.5085,3.5396,-5.5055,-1.7420,-1.8222,0.6674,5.7735,-0.1061,1.5140,-1.2140,28.1234,34.7817
001,343,-1,7209,120,27.9396,34.7246,251.54,1.5085,3.5396,-5.4724,-1.7168,1.3482,-0.0480,5.7345,-0.1039,-1.2636,0.4723,27.9396,34.7246
001,343,-1,7210,121,27.7582,34.6672,251.59,1.5085,3.5396,-5.4155,-1.7452,1.1814,-2.5052,5.6895,-0.0544,-0.3297,2.7501,27.7582,34.6672
001,343,-1,7211,122,27.5782,34.6081,251.56,1.5085,3.5396,-5.3936,-1.8840,2.2440,-2.5327,5.7126,0.0808,-1.3275,3.1126,27.5782,34.6081
001,343,-1,7212,123,27.3983,34.5414,251.73,1.5085,3.5396,-5.2657,-1.9142,1.4872,0.6931,5.6004,0.1672,-1.6295,-0.1921,27.3983,34.5414
001,343,-1,7213,124,27.2268,34.4804,251.83,1.5085,3.5396,-5.2944,-1.8378,-3.4058,0.0436,5.6034,0.0955,3.2224,-1.1033,27.2268,34.4804
001,343,-1,7214,125,27.0449,34.4188,252.07,1.5085,3.5396,-5.4930,-1.9113,-3.9461,-0.4195,5.8146,0.1274,3.8836,-0.8156,27.0449,34.4188
001,343,-1,7215,126,26.8602,34.3528,252.21,1.5085,3.5396,-5.5577,-1.8658,-0.6619,2.7519,5.8620,0.0782,-0.2107,-2.8226,26.8602,34.3528
001,343,-1,7216,127,26.6741,34.2943,252.28,1.5085,3.5396,-5.5372,-1.7276,0.9373,1.7641,5.8003,-0.0394,-1.4297,-1.3952,26.6741,34.2943
001,343,-1,7217,128,26.4907,34.2375,252.40,1.5085,3.5396,-5.4951,-1.7480,0.4078,0.5432,5.7665,0.0049,-0.5529,-0.3945,26.4907,34.2375
001,343,-1,7218,129,26.3074,34.1776,252.52,1.5085,3.5396,-5.5100,-1.6914,-1.3032,0.6738,5.7636,-0.0421,1.0406,-1.0342,26.3074,34.1776
001,343,-1,7219,130,26.1230,34.1247,252.83,1.5085,3.5396,-5.5821,-1.7031,-2.3359,0.0077,5.8361,-0.0208,2.2295,-0.6970,26.1230,34.1247
001,343,-1,7220,131,25.9348,34.0640,253.14,1.5085,3.5396,-5.6658,-1.6909,-2.3134,1.3847,5.9127,-0.0254,1.8123,-1.9963,25.9348,34.0640
001,343,-1,7221,132,25.7449,34.0118,253.30,1.5085,3.5396,-5.7365,-1.6107,-2.5179,0.0113,5.9574,-0.1061,2.4084,-0.7345,25.7449,34.0118
001,343,-1,7222,133,25.5520,33.9565,253.56,1.5085,3.5396,-5.8339,-1.6901,-2.1665,-1.3633,6.0737,-0.0302,2.4638,0.6944,25.5520,33.9565
001,343,-1,7223,134,25.3556,33.8990,253.75,1.5085,3.5396,-5.8811,-1.7016,0.5026,-0.0323,6.1223,-0.0118,-0.4735,0.1717,25.3556,33.8990
001,343,-1,7224,135,25.1596,33.8429,253.83,1.5085,3.5396,-5.8003,-1.6923,1.7552,0.3256,6.0422,0.0097,-1.7764,0.1761,25.1596,33.8429
001,343,-1,7225,136,24.9685,33.7861,254.07,1.5085,3.5396,-5.7639,-1.6799,-0.0918,1.1694,6.0037,0.0336,-0.2327,-1.1497,24.9685,33.7861
001,343,-1,7226,137,24.7749,33.7308,254.12,1.5085,3.5396,-5.8065,-1.6143,-0.8380,0.5225,6.0266,-0.0366,0.6630,-0.7319,24.7749,33.7308
001,343,-1,7227,138,24.5811,33.6784,254.26,1.5085,3.5396,-5.8199,-1.6450,-1.4737,-1.5106,6.0479,0.0051,1.8281,1.0544,24.5811,33.6784
001,343,-1,7228,139,24.3865,33.6210,254.37,1.5085,3.5396,-5.9048,-1.7151,-2.8311,-0.1123,6.1485,0.0606,2.7566,-0.6547,24.3865,33.6210
001,343,-1,7229,140,24.1870,33.5639,254.32,1.5085,3.5396,-6.0088,-1.6525,-0.3871,1.1590,6.2318,-0.0331,0.0594,-1.2205,24.1870,33.5639
001,343,-1,7230,141,23.9855,33.5108,254.28,1.5085,3.5396,-5.9306,-1.6377,1.2040,0.3608,6.1525,-0.0304,-1.2567,-0.0211,23.9855,33.5108
001,343,-1,7231,142,23.7912,33.4546,254.31,1.5085,3.5396,-5.9284,-1.6285,-1.7977,0.1997,6.1479,-0.0355,1.6767,-0.6784,23.7912,33.4546
001,343,-1,7232,143,23.5899,33.4021,254.32,1.5085,3.5396,-6.0506,-1.6244,-3.9831,-1.4789,6.2644,-0.0711,4.2345,0.3475,23.5899,33.4021
001,343,-1,7233,144,23.3875,33.3462,254.39,1.5085,3.5396,-6.1942,-1.7272,-4.1753,-0.8555,6.4305,-0.0033,4.2515,-0.2995,23.3875,33.3462
001,343,-1,7234,145,23.1766,33.2868,254.35,1.5085,3.5396,-6.3292,-1.6815,-3.2604,-0.4704,6.5482,-0.0877,3.2664,-0.4263,23.1766,33.2868
001,343,-1,7235,146,22.9651,33.2340,254.33,1.5085,3.5396,-6.4118,-1.7585,-1.4563,-3.6762,6.6485,-0.0388,2.3952,3.1462,22.9651,33.2340
001,343,-1,7236,147,22.7487,33.1695,254.44,1.5085,3.5396,-6.4264,-1.9268,0.9805,-1.2153,6.7078,0.1321,-0.6186,1.4338,22.7487,33.1695
001,343,-1,7237,148,22.5362,33.1054,254.41,1.5085,3.5396,-6.3464,-1.8396,3.6935,2.4234,6.6073,0.0667,-4.2089,-1.3418,22.5362,33.1054
001,343,-1,7238,149,22.3252,33.0467,254.43,1.5085,3.5396,-6.1799,-1.7651,1.8954,1.4559,6.4269,0.0413,-2.2167,-0.8937,22.3252,33.0467
001,343,-1,7239,150,22.1238,32.9876,254.35,1.5085,3.5396,-6.2199,-1.7425,-2.3663,0.4269,6.4594,0.0001,2.1634,-1.0494,22.1238,32.9876
001,343,-1,7240,151,21.9101,32.9304,254.45,1.5085,3.5396,-6.3378,-1.7366,-0.7601,-1.1842,6.5714,-0.0261,1.0497,0.9371,21.9101,32.9304
001,343,-1,7241,152,21.7009,32.8718,254.63,1.5085,3.5396,-6.2706,-1.8215,-1.5236,-0.8936,6.5291,0.0948,1.7060,0.4579,21.7009,32.8718
001,343,10,7242,153,21.4916,32.8089,254.82,1.5085,3.5396,-6.4395,-1.7962,-3.5861,1.4711,6.6852,0.0469,3.0756,-2.3590,21.4916,32.8089
001,343,-1,7243,154,21.2711,32.7519,255.00,1.5085,3.5396,-6.5099,-1.7233,0.8253,0.3597,6.7341,-0.0203,-0.8903,-0.1338,21.2711,32.7519
001,343,-1,7244,155,21.0572,32.6939,255.23,1.5085,3.5396,-6.3844,-1.7722,1.6932,-1.3156,6.6253,0.0865,-1.3019,1.7037,21.0572,32.6939
001,343,10,7245,156,20.8451,32.6336,255.43,1.5085,3.5396,-6.3969,-1.8111,-1.8469,0.5664,6.6468,0.1434,1.6450,-1.0128,20.8451,32.6336
001,343,7,7246,157,20.6303,32.5730,255.71,1.5085,3.5396,-6.5077,-1.7344,-4.1956,2.8112,6.7345,0.0740,3.3716,-3.7601,20.6303,32.5730
001,343,10,7247,158,20.4108,32.5179,256.01,1.5085,3.5396,-6.6769,-1.6235,-4.2489,3.5239,6.8714,-0.0391,3.2708,-4.4467,20.4108,32.5179
001,343,-1,7248,159,20.1847,32.4647,256.26,1.5085,3.5396,-6.7912,-1.4993,-1.2708,1.1721,6.9530,-0.1568,0.9560,-1.4404,20.1847,32.4647
001,343,-1,7249,160,19.9576,32.4178,256.69,1.5085,3.5396,-6.7617,-1.5453,1.2282,-2.2456,6.9359,-0.0525,-0.6784,2.4680,19.9576,32.4178
001,343,10,7250,161,19.7335,32.3615,256.97,1.5085,3.5396,-6.7093,-1.6491,0.6900,-0.4345,6.9083,0.0942,-0.5743,0.5788,19.7335,32.3615
001,343,-1,7251,162,19.5099,32.3078,257.10,1.5085,3.5396,-6.7157,-1.5743,-0.8766,1.9862,6.8977,0.0356,0.4112,-2.1318,19.5099,32.3078
001,343,-1,7252,163,19.2853,32.2565,257.41,1.5085,3.5396,-6.7678,-1.5166,-2.1084,2.4552,6.9356,0.0052,1.5227,-2.8557,19.2853,32.2565
001,343,7,7253,164,19.0582,32.2066,257.69,1.5085,3.5396,-6.8564,-1.4105,-2.3677,1.6124,6.9995,-0.0831,1.9697,-2.0800,19.0582,32.2066
001,343,-1,7254,165,18.8278,32.1624,257.94,1.5085,3.5396,-6.9258,-1.4090,-2.1028,0.0341,7.0673,-0.0692,2.0492,-0.4727,18.8278,32.1624
001,343,-1,7255,166,18.5961,32.1125,258.08,1.5085,3.5396,-6.9967,-1.4082,-2.8219,1.0160,7.1367,-0.0670,2.5513,-1.5769,18.5961,32.1125
001,343,-1,7256,167,18.3609,32.0684,258.12,1.5085,3.5396,-7.1141,-1.3412,-0.6718,-1.2455,7.2378,-0.1526,0.9139,1.0805,18.3609,32.0684
001,343,-1,7257,168,18.1213,32.0230,258.17,1.5085,3.5396,-7.0415,-1.4913,3.0171,-2.5017,7.1977,0.0162,-2.4402,3.0671,18.1213,32.0230
001,343,-1,7258,169,17.8910,31.9689,258.23,1.5085,3.5396,-6.9128,-1.5081,0.9320,1.0217,7.0750,0.0659,-1.1209,-0.8101,17.8910,31.9689
001,343,7,7259,170,17.6600,31.9224,258.37,1.5085,3.5396,-6.9793,-1.4231,-2.2936,1.7190,7.1229,-0.0133,1.8999,-2.1461,17.6600,31.9224
001,343,-1,7260,171,17.4252,31.8739,258.53,1.5085,3.5396,-7.0658,-1.3934,-0.7555,0.9736,7.2018,-0.0394,0.5468,-1.1044,17.4252,31.8739
001,343,-1,7261,172,17.1885,31.8294,258.52,1.5085,3.5396,-7.0298,-1.3582,-1.2270,-0.3855,7.1594,-0.0684,1.2792,0.1335,17.1885,31.8294
001,343,-1,7262,173,16.9561,31.7833,258.69,1.5085,3.5396,-7.1477,-1.4191,-4.1144,-3.3369,7.2872,-0.0097,4.6888,2.4655,16.9561,31.7833
001,343,-1,7263,174,16.7115,31.7347,258.76,1.5085,3.5396,-7.3043,-1.5808,-3.9744,-4.1711,7.4724,0.1264,4.7113,3.3162,16.7115,31.7347
001,343,-1,7264,175,16.4687,31.6778,258.71,1.5085,3.5396,-7.4129,-1.6975,-2.5613,0.3854,7.6018,0.2134,2.4363,-0.8794,16.4687,31.6778
001,343,-1,7265,176,16.2168,31.6214,258.94,1.5085,3.5396,-7.4753,-1.5551,-1.6654,4.5017,7.6347,0.0926,0.7711,-4.7376,16.2168,31.6214
001,343,-1,7266,177,15.9698,31.5740,259.05,1.5085,3.5396,-7.5241,-1.3971,-0.5641,2.1893,7.6525,-0.0570,0.1381,-2.2565,15.9698,31.5740
001,343,-1,7267,178,15.7147,31.5282,259.05,1.5085,3.5396,-7.5129,-1.4090,1.6135,0.5728,7.6438,-0.0441,-1.6929,-0.2557,15.7147,31.5282
001,343,-1,7268,179,15.4684,31.4800,258.99,1.5085,3.5396,-7.4164,-1.3588,0.7694,1.9127,7.5394,-0.0829,-1.1207,-1.7305,15.4684,31.4800
001,343,2,7269,180,15.2198,31.4375,259.05,1.5085,3.5396,-7.4616,-1.2814,-0.7721,-0.5707,7.5691,-0.1595,0.8664,0.4136,15.2198,31.4375
001,343,2,7270,181,14.9705,31.3944,259.18,1.5085,3.5396,-7.4679,-1.3969,1.6573,-1.4923,7.5974,-0.0292,-1.3478,1.7767,14.9705,31.3944
001,343,2,7271,182,14.7214,31.3443,259.44,1.5085,3.5396,-7.3510,-1.3810,1.9448,1.8704,7.4795,0.0104,-2.2546,-1.4823,14.7214,31.3443
001,343,2,7272,183,14.4800,31.3023,259.72,1.5085,3.5396,-7.3381,-1.2721,-1.9465,-0.6422,7.4473,-0.0584,2.0299,0.2844,14.4800,31.3023
001,343,2,7273,184,14.2317,31.2594,259.94,1.5085,3.5396,-7.4809,-1.4238,-1.3645,-3.8215,7.6146,0.0945,2.0114,3.5242,14.2317,31.2594
001,343,2,7274,185,13.9807,31.2073,260.14,1.5085,3.5396,-7.4292,-1.5271,0.0337,-0.2982,7.5810,0.2318,0.0178,0.2995,13.9807,31.2073
001,343,2,7275,186,13.7359,31.1575,260.39,1.5085,3.5396,-7.4786,-1.4437,-3.7867,2.8649,7.6147,0.1754,3.2554,-3.4567,13.7359,31.1575
001,343,2,7276,187,13.4817,31.1109,260.59,1.5085,3.5396,-7.6819,-1.3359,-3.3234,2.3656,7.7969,0.0622,2.8920,-2.8771,13.4817,31.1109
001,343,2,7277,188,13.2233,31.0683,260.70,1.5085,3.5396,-7.7004,-1.2859,-1.8185,1.0303,7.8070,0.0251,1.6282,-1.3105,13.2233,31.0683
001,343,2,7278,189,12.9678,31.0251,261.04,1.5085,3.5396,-7.8032,-1.2672,-2.3453,1.9709,7.9054,0.0371,2.0099,-2.3119,12.9678,31.0251
001,343,2,7279,190,12.7026,30.9838,261.23,1.5085,3.5396,-7.8569,-1.1543,0.1836,3.3232,7.9410,-0.0568,-0.6880,-3.2563,12.7026,30.9838
001,343,2,7280,191,12.4435,30.9481,261.27,1.5085,3.5396,-7.7910,-1.0454,0.4628,1.9054,7.8594,-0.1490,-0.7466,-1.8131,12.4435,30.9481
001,343,2,7281,192,12.1826,30.9140,261.41,1.5085,3.5396,-7.8260,-1.0272,-0.3449,0.8129,7.8917,-0.1526,0.2196,-0.8553,12.1826,30.9140
001,343,2,7282,193,11.9212,30.8795,261.67,1.5085,3.5396,-7.8140,-0.9912,0.1030,-0.2407,7.8752,-0.1516,-0.0670,0.2530,11.9212,30.8795
001,343,2,7283,194,11.6612,30.8479,261.83,1.5085,3.5396,-7.8191,-1.0432,-0.2608,-0.4554,7.8880,-0.0784,0.3229,0.4137,11.6612,30.8479
001,343,2,7284,195,11.3994,30.8099,261.94,1.5085,3.5396,-7.8314,-1.0216,0.5520,1.5233,7.8973,-0.0863,-0.7601,-1.4309,11.3994,30.8099
001,343,2,7285,196,11.1386,30.7797,261.96,1.5085,3.5396,-7.7823,-0.9416,0.9660,-1.4765,7.8375,-0.1568,-0.7499,1.5972,11.1386,30.7797
001,343,2,7286,197,10.8801,30.7471,262.05,1.5085,3.5396,-7.7669,-1.1201,-0.1085,-5.2949,7.8472,0.0357,0.8394,5.2291,10.8801,30.7471
001,343,2,7287,198,10.6203,30.7050,262.03,1.5085,3.5396,-7.7895,-1.2949,0.2532,-1.0668,7.8938,0.2023,-0.1028,1.0916,10.6203,30.7050
001,343,2,7288,199,10.3603,30.6607,261.99,1.5085,3.5396,-7.7500,-1.1913,0.2355,3.1712,7.8404,0.0999,-0.6750,-3.1074,10.3603,30.6607
001,343,2,7289,200,10.1031,30.6255,261.94,1.5085,3.5396,-7.7738,-1.0833,-0.7300,1.5695,7.8489,-0.0173,0.5027,-1.6564,10.1031,30.6255
001,343,2,7290,201,9.8415,30.5884,261.78,1.5085,3.5396,-7.7988,-1.0865,-0.3711,-1.4320,7.8740,-0.0391,0.5719,1.3642,9.8415,30.5884
001,343,2,7291,202,9.5826,30.5529,261.69,1.5085,3.5396,-7.7986,-1.1789,-1.3822,-1.2635,7.8871,0.0393,1.5503,1.0504,9.5826,30.5529
001,343,2,7292,203,9.3211,30.5097,261.53,1.5085,3.5396,-7.8910,-1.1709,-0.6058,1.4835,7.9774,-0.0036,0.3809,-1.5565,9.3211,30.5097
001,343,2,7293,204,9.0560,30.4748,261.41,1.5085,3.5396,-7.8390,-1.0799,2.6365,1.1249,7.9124,-0.1037,-2.7750,-0.7183,9.0560,30.4748
001,343,2,7294,205,8.7979,30.4376,261.37,1.5085,3.5396,-7.7151,-1.0958,1.6081,-0.3058,7.7921,-0.0742,-1.5440,0.5437,8.7979,30.4376
001,343,2,7295,206,8.5412,30.4017,261.38,1.5085,3.5396,-7.7317,-1.1003,-0.3163,-1.2893,7.8093,-0.0712,0.5060,1.2273,8.5412,30.4017
001,343,2,7296,207,8.2820,30.3642,261.31,1.5085,3.5396,-7.7362,-1.1818,0.6585,-2.5123,7.8259,-0.0011,-0.2711,2.5830,8.2820,30.3642
001,343,2,7297,208,8.0249,30.3228,261.26,1.5085,3.5396,-7.6878,-1.2679,-0.8482,-1.1393,7.7911,0.0856,1.0114,0.9973,8.0249,30.3228
001,343,2,7298,209,7.7689,30.2796,261.17,1.5085,3.5396,-7.7928,-1.2579,-1.4577,0.7623,7.8935,0.0466,1.3234,-0.9770,7.7689,30.2796
001,343,2,7299,210,7.5049,30.2389,261.21,1.5085,3.5396,-7.7850,-1.2171,2.5355,0.0051,7.8796,0.0133,-2.5065,0.3824,7.5049,30.2389
001,343,2,7300,211,7.2494,30.1984,261.28,1.5085,3.5396,-7.6236,-1.2575,0.8491,-1.4311,7.7261,0.0870,-0.6223,1.5433,7.2494,30.1984
001,343,2,7301,212,6.9961,30.1550,261.19,1.5085,3.5396,-7.7284,-1.3126,-1.7775,0.0711,7.8382,0.1136,1.7457,-0.3425,6.9961,30.1550
001,343,2,7302,213,6.7337,30.1108,261.07,1.5085,3.5396,-7.7422,-1.2528,0.2467,1.9153,7.8428,0.0360,-0.5410,-1.8538,6.7337,30.1108
001,343,2,7303,214,6.4795,30.0714,261.02,1.5085,3.5396,-7.7119,-1.1848,-0.4772,0.5547,7.8023,-0.0341,0.3847,-0.6224,6.4795,30.0714
001,343,2,7304,215,6.2190,30.0317,261.03,1.5085,3.5396,-7.7740,-1.2158,0.0922,-0.4562,7.8685,-0.0114,-0.0200,0.4650,6.2190,30.0317
001,343,2,7305,216,5.9607,29.9902,261.01,1.5085,3.5396,-7.7057,-1.2152,1.1972,2.7165,7.8010,-0.0036,-1.6069,-2.4961,5.9607,29.9902
001,343,2,7306,217,5.7048,29.9506,260.87,1.5085,3.5396,-7.6941,-1.0345,1.1258,2.2177,7.7608,-0.1996,-1.4634,-2.0110,5.7048,29.9506
001,343,2,7307,218,5.4472,29.9212,260.88,1.5085,3.5396,-7.6306,-1.0672,3.0596,-3.3833,7.7033,-0.1554,-2.4849,3.8253,5.4472,29.9212
001,343,2,7308,219,5.1956,29.8794,260.75,1.5085,3.5396,-7.4900,-1.2603,1.0004,-2.6369,7.5951,0.0404,-0.5637,2.7634,5.1956,29.8794
001,343,2,7309,220,4.9474,29.8371,260.66,1.5085,3.5396,-7.5639,-1.2432,-4.1495,0.4852,7.6653,-0.0007,4.0157,-1.1520,4.9474,29.8371
001,343,2,7310,221,4.6908,29.7965,260.41,1.5085,3.5396,-7.7669,-1.2279,-3.5793,-0.7065,7.8629,-0.0832,3.6470,0.1004,4.6908,29.7965
001,343,-1,7311,222,4.4291,29.7551,260.20,1.5085,3.5396,-7.8027,-1.2903,1.0826,-2.5164,7.9085,-0.0564,-0.6386,2.6639,4.4291,29.7551
001,343,-1,7312,223,4.1701,29.7104,259.77,1.5085,3.5396,-7.6946,-1.3958,4.4842,-0.0859,7.8202,0.0066,-4.3976,0.8812,4.1701,29.7104
001,343,-1,7313,224,3.9156,29.6620,259.31,1.5085,3.5396,-7.5035,-1.2961,6.0227,1.2121,7.6137,-0.1183,-6.1431,-0.0739,3.9156,29.6620
001,343,1,7314,225,3.6694,29.6239,258.49,1.5085,3.5396,-7.2927,-1.3149,5.2462,-2.0164,7.4084,-0.1663,-4.7385,3.0224,3.6694,29.6239
001,343,1,7315,226,3.4289,29.5742,257.61,1.5085,3.5396,-7.1534,-1.4306,6.6680,-1.7379,7.2937,-0.1371,-6.1400,3.1277,3.4289,29.5742
001,343,1,7316,227,3.1920,29.5284,256.80,1.5085,3.5396,-6.8477,-1.4309,10.4281,0.3652,6.9935,-0.1709,-10.2359,2.0262,3.1920,29.5284
001,343,1,7317,228,2.9720,29.4788,255.90,1.5085,3.5396,-6.4575,-1.4062,11.5180,-1.3067,6.6055,-0.2096,-10.8525,4.0737,2.9720,29.4788
001,343,1,7318,229,2.7611,29.4345,255.00,1.5085,3.5396,-6.0791,-1.5181,11.4014,-3.9322,6.2649,-0.1070,-9.9951,6.7491,2.7611,29.4345
001,343,1,7319,230,2.5663,29.3774,254.14,1.5085,3.5396,-5.6966,-1.6686,10.7787,-3.2008,5.9358,0.0480,-9.4933,6.0251,2.5663,29.3774
001,343,1,7320,231,2.3809,29.3232,253.33,1.5085,3.5396,-5.3598,-1.7317,9.5773,-5.5405,5.6313,0.1218,-7.5860,8.0545,2.3809,29.3232
001,343,1,7321,232,2.2086,29.2619,252.63,1.5085,3.5396,-5.0575,-2.0384,7.0549,-6.3535,5.4354,0.4355,-4.8364,8.1699,2.2086,29.2619
001,343,1,7322,233,2.0434,29.1872,252.27,1.5085,3.5396,-4.8890,-2.1557,0.6616,-0.8605,5.3133,0.5641,-0.3680,1.0212,2.0434,29.1872
001,343,1,7323,234,1.8823,29.1180,252.16,1.5085,3.5396,-5.0133,-2.0958,-4.7201,1.2354,5.4143,0.4595,4.1149,-2.6217,1.8823,29.1180
